date_start,date_stop,amount_spent,impressions,reach,frequency,cpm,clicks,ctr,website_ctr,actions:link_click,cost_per_link_click,outbound_clicks,landing_page_view,actions:omni_purchase,omni_purchase_values,purchase_roas,omni_add_to_cart,omni_initiated_checkout,omni_view_content,post_engagement,video_thruplay_watched_actions,3_second_video_plays,id,name
2025-02-24,2025-02-24,"R$47,10 BRL",31589,26113,1.209704,"R$1,49 BRL",191,"0,60%",0.037988,12,"R$3,93 BRL",12,5,,,,,,,,1179,4567,708536560751820,Gê Burger -> Digital Livre
2025-02-25,2025-02-25,"R$141,58 BRL",43132,33596,1.283843,"R$3,28 BRL",339,"0,79%",0.164611,71,"R$1,99 BRL",61,34,,,,,,,,1361,4886,708536560751820,Gê Burger -> Digital Livre
2025-02-26,2025-02-26,"R$134,55 BRL",38792,29361,1.321208,"R$3,47 BRL",282,"0,73%",0.110848,43,"R$3,13 BRL",35,22,,,,,,,,1174,4276,708536560751820,Gê Burger -> Digital Livre
2025-02-27,2025-02-27,"R$146,68 BRL",39042,30267,1.28992,"R$3,76 BRL",232,"0,59%",0.153681,60,"R$2,44 BRL",54,35,,,,,,,,1072,4143,708536560751820,Gê Burger -> Digital Livre
2025-02-28,2025-02-28,"R$133,57 BRL",37299,29305,1.272786,"R$3,58 BRL",238,"0,64%",0.152819,57,"R$2,34 BRL",56,38,,,,,,,,1087,4192,708536560751820,Gê Burger -> Digital Livre
2025-03-01,2025-03-01,"R$125,21 BRL",43766,33571,1.303685,"R$2,86 BRL",277,"0,63%",0.141662,62,"R$2,02 BRL",62,43,8,"R$26.233,70 BRL",209.51761,,25,,5537,1299,5143,708536560751820,Gê Burger -> Digital Livre
2025-03-02,2025-03-02,"R$140,50 BRL",55741,43690,1.27583,"R$2,52 BRL",349,"0,63%",0.118405,66,"R$2,13 BRL",65,43,9,"R$25.368,71 BRL",180.560214,,26,,6741,1644,6365,708536560751820,Gê Burger -> Digital Livre
2025-03-03,2025-03-03,"R$49,85 BRL",43844,34858,1.257789,"R$1,14 BRL",197,"0,45%",0.025089,11,"R$4,53 BRL",11,3,,,,,1,,6412,1387,6113,708536560751820,Gê Burger -> Digital Livre
2025-03-04,2025-03-04,"R$146,02 BRL",61130,45883,1.332302,"R$2,39 BRL",508,"0,83%",0.199575,122,"R$1,20 BRL",121,90,9,"R$25.995,90 BRL",178.029722,,43,,7081,1552,6561,708536560751820,Gê Burger -> Digital Livre
2025-03-05,2025-03-05,"R$141,06 BRL",59083,46653,1.266435,"R$2,39 BRL",342,"0,58%",0.143865,85,"R$1,66 BRL",81,43,4,"R$8.062,40 BRL",57.15582,,18,,6283,1537,5855,708536560751820,Gê Burger -> Digital Livre
2025-03-06,2025-03-06,"R$134,48 BRL",51098,40373,1.265648,"R$2,63 BRL",270,"0,53%",0.117421,60,"R$2,24 BRL",59,29,2,"R$222,00 BRL",1.650803,,12,,5416,1296,5087,708536560751820,Gê Burger -> Digital Livre
2025-03-07,2025-03-07,"R$140,06 BRL",48952,39764,1.231063,"R$2,86 BRL",258,"0,53%",0.120526,59,"R$2,37 BRL",57,29,9,"R$37.720,90 BRL",269.319577,,17,,5261,1314,4966,708536560751820,Gê Burger -> Digital Livre
2025-03-08,2025-03-08,"R$140,59 BRL",49830,41098,1.212468,"R$2,82 BRL",290,"0,58%",0.136464,68,"R$2,07 BRL",65,34,2,"R$7.413,40 BRL",52.730635,,20,,5183,1213,4883,708536560751820,Gê Burger -> Digital Livre
2025-03-09,2025-03-09,"R$154,40 BRL",58081,44888,1.293909,"R$2,66 BRL",315,"0,54%",0.13946,81,"R$1,91 BRL",78,48,4,"R$17.604,30 BRL",114.017487,,14,,6297,1489,5978,708536560751820,Gê Burger -> Digital Livre
2025-03-10,2025-03-10,"R$49,89 BRL",37942,33320,1.138715,"R$1,31 BRL",172,"0,45%",0.034263,13,"R$3,84 BRL",13,6,,,,,1,,5129,1174,4917,708536560751820,Gê Burger -> Digital Livre
2025-03-11,2025-03-11,"R$534,04 BRL",92760,70029,1.324594,"R$5,76 BRL",668,"0,72%",0.24903,231,"R$2,31 BRL",126,45,2,"R$9.567,00 BRL",17.914388,,24,,5832,1504,5256,708536560751820,Gê Burger -> Digital Livre
2025-03-12,2025-03-12,"R$415,77 BRL",76863,61475,1.250313,"R$5,41 BRL",554,"0,72%",0.234183,180,"R$2,31 BRL",108,3,,,,,2,,5115,1231,4623,708536560751820,Gê Burger -> Digital Livre
2025-03-13,2025-03-13,"R$115,94 BRL",40633,35452,1.146141,"R$2,85 BRL",226,"0,56%",0.108286,44,"R$2,64 BRL",44,24,3,"R$19.590,00 BRL",168.966707,,20,,4959,1279,4686,708536560751820,Gê Burger -> Digital Livre
2025-03-14,2025-03-14,"R$116,00 BRL",38069,32758,1.162128,"R$3,05 BRL",219,"0,58%",0.11558,44,"R$2,64 BRL",42,17,3,"R$15.292,00 BRL",131.827586,,13,,4859,1137,4542,708536560751820,Gê Burger -> Digital Livre
2025-03-15,2025-03-15,"R$114,00 BRL",38916,32886,1.183361,"R$2,93 BRL",256,"0,66%",0.149039,58,"R$1,97 BRL",55,26,6,"R$37.312,00 BRL",327.298246,,25,,4919,1187,4635,708536560751820,Gê Burger -> Digital Livre
2025-03-16,2025-03-16,"R$124,95 BRL",48702,41544,1.172299,"R$2,57 BRL",298,"0,61%",0.141678,69,"R$1,81 BRL",67,37,2,"R$226,00 BRL",1.808723,,7,,5707,1454,5415,708536560751820,Gê Burger -> Digital Livre
2025-03-17,2025-03-17,"R$49,96 BRL",35268,30921,1.140584,"R$1,42 BRL",142,"0,40%",0.022683,8,"R$6,25 BRL",8,5,,,,,,,4912,1214,4726,708536560751820,Gê Burger -> Digital Livre
2025-03-18,2025-03-18,"R$115,81 BRL",43064,37443,1.150122,"R$2,69 BRL",265,"0,62%",0.148616,64,"R$1,81 BRL",51,30,1,"R$10.050,00 BRL",86.780071,,11,,5248,1352,4963,708536560751820,Gê Burger -> Digital Livre
2025-03-19,2025-03-19,"R$120,57 BRL",41599,33405,1.245293,"R$2,90 BRL",343,"0,82%",0.168273,70,"R$1,72 BRL",62,32,,,,,9,,5292,1337,4970,708536560751820,Gê Burger -> Digital Livre
2025-03-20,2025-03-20,"R$114,44 BRL",38374,33636,1.140861,"R$2,98 BRL",258,"0,67%",0.148538,57,"R$2,01 BRL",53,32,,,,,,,4855,1173,4582,708536560751820,Gê Burger -> Digital Livre
2025-03-21,2025-03-21,"R$77,86 BRL",33706,29876,1.128197,"R$2,31 BRL",179,"0,53%",0.077138,26,"R$2,99 BRL",22,10,2,"R$19.132,00 BRL",245.723093,,17,,3892,804,3682,708536560751820,Gê Burger -> Digital Livre
2025-03-22,2025-03-22,"R$76,76 BRL",34397,29395,1.170165,"R$2,23 BRL",172,"0,50%",0.087217,30,"R$2,56 BRL",23,9,4,"R$18.466,00 BRL",240.568004,,7,,3888,801,3695,708536560751820,Gê Burger -> Digital Livre
2025-03-23,2025-03-23,"R$87,99 BRL",44134,35618,1.239093,"R$1,99 BRL",401,"0,91%",0.08157,36,"R$2,44 BRL",29,10,2,"R$181,00 BRL",2.057052,,10,,5306,954,4906,708536560751820,Gê Burger -> Digital Livre
2025-03-24,2025-03-24,"R$63,36 BRL",35188,28961,1.215013,"R$1,80 BRL",199,"0,57%",0.039786,14,"R$4,53 BRL",14,5,,,,,,,4277,792,4045,708536560751820,Gê Burger -> Digital Livre
2025-03-25,2025-03-25,"R$93,04 BRL",37570,31740,1.18368,"R$2,48 BRL",175,"0,47%",0.071866,27,"R$3,45 BRL",18,8,,,,,1,,4148,766,3990,708536560751820,Gê Burger -> Digital Livre
2025-03-26,2025-03-26,"R$85,18 BRL",34009,27911,1.21848,"R$2,50 BRL",229,"0,67%",0.088212,30,"R$2,84 BRL",23,6,,,,,2,,4161,805,3935,708536560751820,Gê Burger -> Digital Livre
2025-03-27,2025-03-27,"R$86,69 BRL",33084,27811,1.189601,"R$2,62 BRL",418,"1,26%",0.075565,25,"R$3,47 BRL",18,8,,,,,4,,3860,633,3475,708536560751820,Gê Burger -> Digital Livre
2025-03-28,2025-03-28,"R$57,58 BRL",24339,21157,1.150399,"R$2,37 BRL",159,"0,65%",0.053412,13,"R$4,43 BRL",8,3,,,,,1,,2920,546,2781,708536560751820,Gê Burger -> Digital Livre
2025-03-29,2025-03-29,"R$73,12 BRL",19769,18330,1.078505,"R$3,70 BRL",77,"0,39%",0.136577,27,"R$2,71 BRL",22,6,2,"R$17.018,50 BRL",232.747538,,3,,2423,451,2349,708536560751820,Gê Burger -> Digital Livre
2025-03-30,2025-03-30,"R$120,34 BRL",44884,40795,1.100233,"R$2,68 BRL",324,"0,72%",0.077979,35,"R$3,44 BRL",26,14,2,"R$134,00 BRL",1.113512,,6,,5548,1098,5253,708536560751820,Gê Burger -> Digital Livre
2025-03-31,2025-03-31,"R$42,80 BRL",28568,25298,1.129259,"R$1,50 BRL",180,"0,63%",0.031504,9,"R$4,76 BRL",9,4,,,,,2,,3719,661,3552,708536560751820,Gê Burger -> Digital Livre
2025-04-01,2025-04-01,"R$101,28 BRL",39653,32964,1.202918,"R$2,55 BRL",198,"0,50%",0.126094,50,"R$2,03 BRL",33,31,4,"R$13.463,30 BRL",132.931477,,10,,4977,1077,4839,708536560751820,Gê Burger -> Digital Livre
2025-04-02,2025-04-02,"R$96,45 BRL",41169,34490,1.19365,"R$2,34 BRL",202,"0,49%",0.12388,51,"R$1,89 BRL",41,20,6,"R$26.138,80 BRL",271.008813,,17,,5194,920,5050,708536560751820,Gê Burger -> Digital Livre
2025-04-03,2025-04-03,"R$101,44 BRL",40150,33840,1.186466,"R$2,53 BRL",266,"0,66%",0.124533,50,"R$2,03 BRL",39,18,4,"R$10.953,40 BRL",107.979101,,11,,5148,969,4945,708536560751820,Gê Burger -> Digital Livre
2025-04-04,2025-04-04,"R$92,33 BRL",37168,31162,1.192735,"R$2,48 BRL",210,"0,57%",0.142596,53,"R$1,74 BRL",41,24,,,,,,,4757,873,4614,708536560751820,Gê Burger -> Digital Livre
2025-04-05,2025-04-05,"R$92,23 BRL",39804,35230,1.129833,"R$2,32 BRL",189,"0,47%",0.115566,46,"R$2,01 BRL",41,29,4,"R$21.098,90 BRL",228.76396,,18,,5011,937,4868,708536560751820,Gê Burger -> Digital Livre
2025-04-06,2025-04-06,"R$103,97 BRL",49590,40786,1.215858,"R$2,10 BRL",295,"0,59%",0.102843,51,"R$2,04 BRL",45,32,2,"R$8.524,40 BRL",81.989035,,5,,6092,1108,5855,708536560751820,Gê Burger -> Digital Livre
2025-04-07,2025-04-07,"R$49,79 BRL",39234,31807,1.233502,"R$1,27 BRL",195,"0,50%",0.012744,5,"R$9,96 BRL",4,3,,,,,,,4750,851,4564,708536560751820,Gê Burger -> Digital Livre
2025-04-08,2025-04-08,"R$91,62 BRL",38896,32949,1.180491,"R$2,36 BRL",195,"0,50%",0.097696,38,"R$2,41 BRL",30,12,,,,,5,,4154,776,4008,708536560751820,Gê Burger -> Digital Livre
2025-04-09,2025-04-09,"R$89,16 BRL",35743,30133,1.186175,"R$2,49 BRL",198,"0,55%",0.106315,38,"R$2,35 BRL",31,19,,,,,5,,4182,737,4026,708536560751820,Gê Burger -> Digital Livre
2025-04-10,2025-04-10,"R$88,80 BRL",35422,29639,1.195115,"R$2,51 BRL",288,"0,81%",0.084693,30,"R$2,96 BRL",18,12,4,"R$26.352,92 BRL",296.767117,,22,,4061,828,3817,708536560751820,Gê Burger -> Digital Livre
2025-04-11,2025-04-11,"R$81,49 BRL",34399,27727,1.240632,"R$2,37 BRL",157,"0,46%",0.075584,26,"R$3,13 BRL",22,11,2,"R$7.514,40 BRL",92.212541,,5,,4077,799,3934,708536560751820,Gê Burger -> Digital Livre
2025-04-12,2025-04-12,"R$76,19 BRL",35114,29120,1.205838,"R$2,17 BRL",167,"0,48%",0.082588,29,"R$2,63 BRL",24,22,6,"R$15.750,30 BRL",206.72398,,18,,4199,856,4082,708536560751820,Gê Burger -> Digital Livre
2025-04-13,2025-04-13,"R$86,68 BRL",42247,33826,1.248951,"R$2,05 BRL",205,"0,49%",0.089947,38,"R$2,28 BRL",31,23,7,"R$32.294,30 BRL",372.56922,,11,,4806,892,4659,708536560751820,Gê Burger -> Digital Livre
2025-04-14,2025-04-14,"R$50,06 BRL",34325,28932,1.186403,"R$1,46 BRL",149,"0,43%",0.029133,10,"R$5,01 BRL",10,6,,,,,,,4230,847,4100,708536560751820,Gê Burger -> Digital Livre
2025-04-15,2025-04-15,"R$82,19 BRL",27845,23785,1.170696,"R$2,95 BRL",152,"0,55%",0.122105,34,"R$2,42 BRL",25,14,4,"R$15.673,50 BRL",190.698382,,16,,3548,836,3412,708536560751820,Gê Burger -> Digital Livre
2025-04-16,2025-04-16,"R$80,31 BRL",21578,17924,1.203861,"R$3,72 BRL",149,"0,69%",0.129762,28,"R$2,87 BRL",18,12,11,"R$25.143,30 BRL",313.078072,,25,,3041,725,2897,708536560751820,Gê Burger -> Digital Livre
2025-04-17,2025-04-17,"R$73,85 BRL",22939,19644,1.167736,"R$3,22 BRL",175,"0,76%",0.122063,28,"R$2,64 BRL",23,10,6,"R$22.221,20 BRL",300.896412,,11,,3034,625,2864,708536560751820,Gê Burger -> Digital Livre
2025-04-18,2025-04-18,"R$67,68 BRL",23942,19417,1.233043,"R$2,83 BRL",151,"0,63%",0.16707,40,"R$1,69 BRL",29,21,4,"R$15.432,80 BRL",228.026005,,15,,3354,690,3243,708536560751820,Gê Burger -> Digital Livre
2025-04-19,2025-04-19,"R$64,19 BRL",23753,19284,1.231747,"R$2,70 BRL",109,"0,46%",0.1263,30,"R$2,14 BRL",26,13,,,,,,,3455,795,3351,708536560751820,Gê Burger -> Digital Livre
2025-04-20,2025-04-20,"R$69,62 BRL",28338,24141,1.173854,"R$2,46 BRL",264,"0,93%",0.130567,37,"R$1,88 BRL",28,22,5,"R$16.462,20 BRL",236.457914,,10,,3605,772,3321,708536560751820,Gê Burger -> Digital Livre
2025-04-21,2025-04-21,"R$36,04 BRL",24073,20537,1.172177,"R$1,50 BRL",245,"1,02%",0.066465,16,"R$2,25 BRL",15,4,,,,,,,2993,557,2636,708536560751820,Gê Burger -> Digital Livre
2025-04-22,2025-04-22,"R$78,92 BRL",29027,24738,1.173377,"R$2,72 BRL",176,"0,61%",0.168808,49,"R$1,61 BRL",40,17,4,"R$6.501,50 BRL",82.380892,,6,,3668,801,3519,708536560751820,Gê Burger -> Digital Livre
2025-04-23,2025-04-23,"R$88,51 BRL",25986,22205,1.170277,"R$3,41 BRL",169,"0,65%",0.161625,42,"R$2,11 BRL",26,16,,,,,2,,3281,748,3158,708536560751820,Gê Burger -> Digital Livre
2025-04-24,2025-04-24,"R$64,94 BRL",19850,17515,1.133314,"R$3,27 BRL",127,"0,64%",0.201511,40,"R$1,62 BRL",34,15,,,,,2,,1816,359,1729,708536560751820,Gê Burger -> Digital Livre
2025-04-25,2025-04-25,"R$53,76 BRL",16785,13807,1.215688,"R$3,20 BRL",170,"1,01%",0.196604,33,"R$1,63 BRL",28,19,6,"R$582,00 BRL",10.825893,,18,,1539,268,1379,708536560751820,Gê Burger -> Digital Livre
2025-04-26,2025-04-26,"R$48,45 BRL",16754,14035,1.19373,"R$2,89 BRL",107,"0,64%",0.196968,33,"R$1,47 BRL",31,21,8,"R$22.309,70 BRL",460.468524,,14,,1767,401,1701,708536560751820,Gê Burger -> Digital Livre
2025-04-27,2025-04-27,"R$55,71 BRL",18972,16574,1.144684,"R$2,94 BRL",157,"0,83%",0.216108,41,"R$1,36 BRL",32,23,4,"R$7.389,90 BRL",132.649435,,13,,2139,473,2052,708536560751820,Gê Burger -> Digital Livre
2025-04-28,2025-04-28,"R$20,60 BRL",13991,12658,1.105309,"R$1,47 BRL",80,"0,57%",0.035737,5,"R$4,12 BRL",5,3,,,,,,,1340,286,1271,708536560751820,Gê Burger -> Digital Livre
2025-04-29,2025-04-29,"R$143,20 BRL",30320,26433,1.147051,"R$4,72 BRL",311,"1,03%",0.362797,110,"R$1,30 BRL",107,72,1,"R$66,90 BRL",0.467179,,8,,4225,753,3983,708536560751820,Gê Burger -> Digital Livre
2025-04-30,2025-04-30,"R$132,99 BRL",25991,22327,1.164106,"R$5,12 BRL",248,"0,95%",0.292409,76,"R$1,75 BRL",72,61,4,"R$8.288,90 BRL",62.327243,,24,,3713,675,3547,708536560751820,Gê Burger -> Digital Livre
2025-05-01,2025-05-01,"R$140,10 BRL",31102,25380,1.225453,"R$4,50 BRL",334,"1,07%",0.35689,111,"R$1,26 BRL",104,88,20,"R$61.257,60 BRL",437.24197,,52,,5001,1026,4763,708536560751820,Gê Burger -> Digital Livre
2025-05-02,2025-05-02,"R$135,34 BRL",30970,26226,1.180889,"R$4,37 BRL",455,"1,47%",0.374556,116,"R$1,17 BRL",114,85,6,"R$25.835,80 BRL",190.895522,,18,,4340,760,3870,708536560751820,Gê Burger -> Digital Livre
2025-05-03,2025-05-03,"R$121,64 BRL",31494,25697,1.225591,"R$3,86 BRL",445,"1,41%",0.301645,95,"R$1,28 BRL",91,65,12,"R$38.343,50 BRL",315.221144,,19,,3820,638,3361,708536560751820,Gê Burger -> Digital Livre
2025-05-04,2025-05-04,"R$140,03 BRL",36871,31658,1.164666,"R$3,80 BRL",396,"1,07%",0.325459,120,"R$1,17 BRL",116,87,8,"R$28.986,10 BRL",206.999214,,27,,4980,938,4657,708536560751820,Gê Burger -> Digital Livre
2025-05-05,2025-05-05,"R$18,31 BRL",14242,12781,1.11431,"R$1,29 BRL",38,"0,27%",0.056172,8,"R$2,29 BRL",8,8,,,,,,,1563,314,1526,708536560751820,Gê Burger -> Digital Livre
2025-05-06,2025-05-06,"R$98,74 BRL",26024,22338,1.16501,"R$3,79 BRL",207,"0,80%",0.284353,74,"R$1,33 BRL",68,50,2,"R$7.589,90 BRL",76.867531,,6,,3721,819,3552,708536560751820,Gê Burger -> Digital Livre
2025-05-07,2025-05-07,"R$102,39 BRL",23788,20736,1.147184,"R$4,30 BRL",268,"1,13%",0.252228,60,"R$1,71 BRL",53,41,6,"R$15.869,30 BRL",154.988768,,12,,2795,528,2473,708536560751820,Gê Burger -> Digital Livre
2025-05-08,2025-05-08,"R$113,28 BRL",25502,22077,1.155139,"R$4,44 BRL",340,"1,33%",0.301937,77,"R$1,47 BRL",68,39,2,"R$88,00 BRL",0.776836,,12,,2938,580,2585,708536560751820,Gê Burger -> Digital Livre
2025-05-09,2025-05-09,"R$96,95 BRL",21392,17797,1.202,"R$4,53 BRL",154,"0,72%",0.271129,58,"R$1,67 BRL",55,42,7,"R$13.885,80 BRL",143.226405,,23,,2332,545,2213,708536560751820,Gê Burger -> Digital Livre
2025-05-10,2025-05-10,"R$87,98 BRL",22028,18028,1.221877,"R$3,99 BRL",358,"1,63%",0.213365,47,"R$1,87 BRL",43,31,4,"R$14.877,30 BRL",169.098659,,10,,1761,412,1362,708536560751820,Gê Burger -> Digital Livre
2025-05-11,2025-05-11,"R$80,58 BRL",27987,24053,1.163555,"R$2,88 BRL",486,"1,74%",0.235824,66,"R$1,22 BRL",59,35,8,"R$28.694,10 BRL",356.094564,,24,,1796,184,1323,708536560751820,Gê Burger -> Digital Livre
2025-05-12,2025-05-12,"R$20,06 BRL",16236,14695,1.104866,"R$1,24 BRL",252,"1,55%",0.049273,8,"R$2,51 BRL",7,5,,,,,2,,1041,118,713,708536560751820,Gê Burger -> Digital Livre
2025-05-13,2025-05-13,"R$70,88 BRL",23493,21519,1.091733,"R$3,02 BRL",150,"0,64%",0.221343,52,"R$1,36 BRL",48,30,2,"R$7.968,90 BRL",112.428047,,3,,3042,500,2895,708536560751820,Gê Burger -> Digital Livre
2025-05-14,2025-05-14,"R$76,50 BRL",23138,19876,1.164118,"R$3,31 BRL",176,"0,76%",0.216095,50,"R$1,53 BRL",41,28,2,"R$9.685,90 BRL",126.613072,,11,,2874,465,2744,708536560751820,Gê Burger -> Digital Livre
2025-05-15,2025-05-15,"R$71,15 BRL",22307,19679,1.133543,"R$3,19 BRL",153,"0,69%",0.233111,52,"R$1,37 BRL",48,30,5,"R$11.728,90 BRL",164.847505,,7,,2834,490,2715,708536560751820,Gê Burger -> Digital Livre
2025-05-16,2025-05-16,"R$71,34 BRL",18395,17351,1.060169,"R$3,88 BRL",214,"1,16%",0.255504,47,"R$1,52 BRL",45,26,1,"R$9.490,00 BRL",133.024951,,8,,1711,281,1420,708536560751820,Gê Burger -> Digital Livre
2025-05-17,2025-05-17,"R$69,65 BRL",18443,17185,1.073203,"R$3,78 BRL",196,"1,06%",0.200618,37,"R$1,88 BRL",32,25,2,"R$11.059,50 BRL",158.786791,,7,,1559,267,1299,708536560751820,Gê Burger -> Digital Livre
2025-05-18,2025-05-18,"R$83,28 BRL",25280,22121,1.142805,"R$3,29 BRL",346,"1,37%",0.249209,63,"R$1,32 BRL",60,37,8,"R$36.117,60 BRL",433.688761,,14,,1990,230,1445,708536560751820,Gê Burger -> Digital Livre
2025-05-19,2025-05-19,"R$27,09 BRL",16254,14890,1.091605,"R$1,67 BRL",79,"0,49%",0.036914,6,"R$4,52 BRL",5,,,,,,,,2255,1649,2151,708536560751820,Gê Burger -> Digital Livre
2025-05-20,2025-05-20,"R$63,11 BRL",17965,15990,1.123515,"R$3,51 BRL",109,"0,61%",0.217089,39,"R$1,62 BRL",38,30,2,"R$180,00 BRL",2.852163,,5,,2725,946,2625,708536560751820,Gê Burger -> Digital Livre
2025-05-21,2025-05-21,"R$16,25 BRL",10768,9853,1.092865,"R$1,51 BRL",34,"0,32%",0.111441,12,"R$1,35 BRL",7,2,,,,,,,2268,1722,2241,708536560751820,Gê Burger -> Digital Livre
2025-05-22,2025-05-22,"R$99,91 BRL",16624,14840,1.120216,"R$6,01 BRL",216,"1,30%",0.547401,91,"R$1,10 BRL",90,70,,,,,12,,4391,1278,4196,708536560751820,Gê Burger -> Digital Livre
2025-05-23,2025-05-23,"R$127,76 BRL",10989,9018,1.218563,"R$11,63 BRL",148,"1,35%",0.637001,70,"R$1,83 BRL",49,34,8,"R$27.371,70 BRL",214.243112,,12,,1813,225,1690,708536560751820,Gê Burger -> Digital Livre
2025-05-24,2025-05-24,"R$99,07 BRL",9153,7297,1.254351,"R$10,82 BRL",118,"1,29%",0.622747,57,"R$1,74 BRL",43,22,7,"R$44.572,50 BRL",449.909155,,23,,1450,199,1341,708536560751820,Gê Burger -> Digital Livre
2025-05-25,2025-05-25,"R$104,55 BRL",9062,7347,1.233429,"R$11,54 BRL",124,"1,37%",0.617965,56,"R$1,87 BRL",47,20,4,"R$14.887,40 BRL",142.395026,,12,,1600,207,1497,708536560751820,Gê Burger -> Digital Livre
2025-05-27,2025-05-27,"R$105,94 BRL",8404,6965,1.206604,"R$12,61 BRL",114,"1,36%",0.547358,46,"R$2,30 BRL",32,19,,,,,2,,1661,231,1552,708536560751820,Gê Burger -> Digital Livre
2025-05-28,2025-05-28,"R$137,14 BRL",11545,8748,1.31973,"R$11,88 BRL",227,"1,97%",0.93547,108,"R$1,27 BRL",61,45,6,"R$13.906,70 BRL",101.405133,,20,,1650,242,1475,708536560751820,Gê Burger -> Digital Livre
2025-05-29,2025-05-29,"R$139,00 BRL",12706,9879,1.286163,"R$10,94 BRL",203,"1,60%",0.818511,104,"R$1,34 BRL",51,36,,,,,10,,1776,227,1589,708536560751820,Gê Burger -> Digital Livre
2025-05-30,2025-05-30,"R$98,04 BRL",5813,4579,1.269491,"R$16,87 BRL",102,"1,75%",0.842938,49,"R$2,00 BRL",41,27,2,"R$188,00 BRL",1.917585,,11,,1045,133,964,708536560751820,Gê Burger -> Digital Livre
2025-05-31,2025-05-31,"R$94,94 BRL",7242,5729,1.264095,"R$13,11 BRL",100,"1,38%",0.538525,39,"R$2,43 BRL",36,16,6,"R$17.504,80 BRL",184.377502,,12,,1339,186,1268,708536560751820,Gê Burger -> Digital Livre
2025-06-01,2025-06-01,"R$114,96 BRL",12556,10158,1.23607,"R$9,16 BRL",154,"1,23%",0.469895,59,"R$1,95 BRL",44,30,3,"R$242,40 BRL",2.10856,5,2,33,1839,230,1729,708536560751820,Gê Burger -> Digital Livre
2025-06-02,2025-06-02,"R$0,00 BRL",0,0,0,,0,,,,,,1,,,,,,,,,,708536560751820,Gê Burger -> Digital Livre
2025-06-03,2025-06-03,"R$107,54 BRL",12471,10266,1.214787,"R$8,62 BRL",117,"0,94%",0.416967,52,"R$2,07 BRL",36,25,3,"R$245,90 BRL",2.286591,8,3,39,1680,215,1584,708536560751820,Gê Burger -> Digital Livre
2025-06-04,2025-06-04,"R$111,00 BRL",10601,8978,1.180775,"R$10,47 BRL",122,"1,15%",0.443354,47,"R$2,36 BRL",40,25,3,"R$195,90 BRL",1.764865,6,1,32,1520,197,1417,708536560751820,Gê Burger -> Digital Livre
2025-06-05,2025-06-05,"R$129,18 BRL",21742,19039,1.141972,"R$5,94 BRL",135,"0,62%",0.294361,64,"R$2,02 BRL",50,26,3,"R$188,80 BRL",1.461527,7,1,29,1643,236,1525,708536560751820,Gê Burger -> Digital Livre
2025-06-06,2025-06-06,"R$106,44 BRL",7743,6411,1.207768,"R$13,75 BRL",114,"1,47%",0.981532,76,"R$1,40 BRL",25,20,,,,,,9,1771,323,1632,708536560751820,Gê Burger -> Digital Livre
2025-06-07,2025-06-07,"R$98,10 BRL",8556,7282,1.174952,"R$11,47 BRL",131,"1,53%",0.958392,82,"R$1,20 BRL",36,20,4,"R$274,30 BRL",2.796126,6,2,28,1912,313,1782,708536560751820,Gê Burger -> Digital Livre
2025-06-08,2025-06-08,"R$142,26 BRL",14946,11780,1.268761,"R$9,52 BRL",239,"1,60%",0.909942,136,"R$1,05 BRL",75,51,5,"R$346,70 BRL",2.437087,13,4,58,2829,447,2608,708536560751820,Gê Burger -> Digital Livre
2025-06-09,2025-06-09,"R$11,23 BRL",1885,1828,1.031182,"R$5,96 BRL",30,"1,59%",1.591512,30,"R$0,37 BRL",,4,,,,,,,588,167,530,708536560751820,Gê Burger -> Digital Livre
2025-06-10,2025-06-10,"R$139,54 BRL",25624,23151,1.10682,"R$5,45 BRL",170,"0,66%",0.335623,86,"R$1,62 BRL",75,50,1,"R$65,30 BRL",0.467966,3,,12,1953,243,1827,708536560751820,Gê Burger -> Digital Livre
2025-06-11,2025-06-11,"R$119,20 BRL",28701,24151,1.188398,"R$4,15 BRL",144,"0,50%",0.229957,66,"R$1,81 BRL",46,13,1,"R$45,50 BRL",0.381711,7,3,33,1327,183,1226,708536560751820,Gê Burger -> Digital Livre
2025-06-12,2025-06-12,"R$136,82 BRL",37247,29958,1.243307,"R$3,67 BRL",197,"0,53%",0.233576,87,"R$1,57 BRL",67,31,5,"R$480,40 BRL",3.511183,12,4,47,1172,132,1034,708536560751820,Gê Burger -> Digital Livre
2025-06-13,2025-06-13,"R$109,52 BRL",18100,14236,1.271425,"R$6,05 BRL",119,"0,66%",0.298343,54,"R$2,03 BRL",39,30,5,"R$530,40 BRL",4.842951,9,2,32,975,122,886,708536560751820,Gê Burger -> Digital Livre
2025-06-14,2025-06-14,"R$82,27 BRL",7325,6022,1.216373,"R$11,23 BRL",123,"1,68%",0.696246,51,"R$1,61 BRL",36,20,3,"R$241,82 BRL",2.939346,8,3,36,1246,149,1164,708536560751820,Gê Burger -> Digital Livre
2025-06-15,2025-06-15,"R$116,52 BRL",11790,9918,1.188748,"R$9,88 BRL",170,"1,44%",0.661578,78,"R$1,49 BRL",63,40,4,"R$377,20 BRL",3.237213,13,4,47,1800,225,1672,708536560751820,Gê Burger -> Digital Livre
2025-06-16,2025-06-16,"R$0,00 BRL",0,0,0,,0,,,,,,1,,,,1,,4,,,,708536560751820,Gê Burger -> Digital Livre
